user;algorithm;neg_mean_squared_error;feature_user;feature_alcohol_beer;feature_alcohol_otherfermented;feature_alcohol_wine;feature_alcohol_winemix;feature_birthdate;feature_depression_q1;feature_depression_q10;feature_depression_q2;feature_depression_q3;feature_depression_q4;feature_depression_q5;feature_depression_q6;feature_depression_q7;feature_depression_q8;feature_depression_q9;feature_diet_q1;feature_diet_q10;feature_diet_q11;feature_diet_q12;feature_diet_q13;feature_diet_q14;feature_diet_q2;feature_diet_q3;feature_diet_q4;feature_diet_q5;feature_diet_q6;feature_diet_q7;feature_diet_q8;feature_diet_q9;feature_height;feature_measurementtime;feature_med_Acido acetil salicilico;feature_med_Hidroclorotiazida;feature_med_Ibuprofeno;feature_med_Lercanidipino;feature_med_Lorazepam;feature_med_Lormetazepam;feature_med_Naproxeno;feature_med_Paracetamol;feature_med_Sertralina;feature_med_Zolpidem;feature_physical_q1;feature_physical_q2;feature_physical_q3;feature_physical_q4;feature_physical_q5;feature_physical_q6;feature_physical_q7;feature_pulse;feature_smoke_cigarettes;feature_smoke_electronic;feature_social_q1;feature_social_q2;feature_social_q3;feature_social_q4;feature_social_q5;feature_social_q6;feature_social_q7;feature_steps;feature_stress_q1;feature_stress_q10;feature_stress_q11;feature_stress_q12;feature_stress_q13;feature_stress_q14;feature_stress_q2;feature_stress_q3;feature_stress_q4;feature_stress_q5;feature_stress_q6;feature_stress_q7;feature_stress_q8;feature_stress_q9;feature_weather_clouds;feature_weather_feels;feature_weather_humidity;feature_weather_pressure;feature_weather_temp;feature_weather_tempmax;feature_weather_tempmin;feature_weather_windspeed;feature_weight;feature_educationlevel;feature_gender
3;BR_sys;7.576291072400588;0.0;0.0;0.0;0.0;0.0;0.0;-0.0031354723961057943;-0.015220006265646097;0.12066296204965613;-0.19015400316172654;-0.16899729459453883;8.791535686331265e-17;0.0;-0.16899729459453872;-0.13491391807997527;-0.01522000626564609;0.0;0.0;0.0;0.0;-0.021502860130804755;0.0;0.0;-0.004569696625419011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.07821631787404786;0.059810646018623556;-2.5884551582417325e-16;0.0;0.0;0.0;0.0;-0.27374121391919154;0.0;0.0;0.0;-3.953383119105223e-17;3.543370652000011e-18;3.603691451478952e-17;1.4324081916744457e-16;0.026874462041854126;0.1255637516783564;-0.007034267869696631;-0.06466451104135615;-0.2242227326239895;0.1136905357542156;-0.013106418637625253;-0.1626413987915692;0.023236624035193502;0.0;-0.013106418637625083;0.023236624035193523;0.0;-0.504916025469265;-0.052546017096253866;1.4803033099611394e-16;0.04393075457266149;-0.03232006616443374;0.0;0.012289526744661189;-0.032320066164433586;-0.032320066164433614;-0.017885855205955745;-0.09833303550630546;-1.3047972838079781e-17;0.0;0.09781112960029342;-0.011665179062153839;-0.21878931036381558;-0.3325463996759584;0.01880061050072132;0.0381252732007433;-0.27203812291487667;-0.261814768071295;-0.25185766587730596;-0.29306084991372716;0.0;0.0;0.0
4;BR_sys;4.171486036996382;0.0;0.0066123907681365154;0.0;0.02249038488665558;-0.021862914091246168;0.0;-5.156437559048221e-18;6.69313327538598e-18;0.0;-0.004296191845407538;-0.026551153282496458;0.0;0.02032421052015889;0.0;-0.02032421052015892;-2.4783116164538e-18;-0.02282137986961327;0.0;0.0;0.0;0.0;-0.030269217109668553;-8.696201068154556e-18;0.019511386379129008;0.0;0.01951138637912901;0.0;4.5054382780339635e-18;1.1377145338627776e-17;-1.7259581250201912e-18;0.0;-0.035745943556628273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026592884539377193;0.0;0.0;0.00883599884485739;0.016960801114152317;0.01952638009797687;0.01224951711219306;0.005437650331051723;0.011318931836590353;-0.011318931836590345;-0.001412550191413372;0.0;0.0;0.022821379869613294;-5.680493932129504e-18;0.011560914134078986;0.026592884539377193;0.0;1.108720439898972e-18;0.0;0.009681299004938167;-0.023495365789753458;0.0009240996668156318;0.0219445786458384;0.0;0.0228213798696133;0.019398366871809743;0.022821379869613308;0.0;-0.022821379869613294;-9.13397648821906e-20;0.0;0.0009240996668156368;0.019398366871809743;0.005890413434971684;0.006420728534412198;-0.038274350260381104;0.016925995808298913;-0.027572234154817327;-0.03867392462141204;-0.039531890228118496;-0.03189460856161303;-0.025153131615406173;0.0;0.0;0.0
5;BR_sys;13.506001433204252;0.0;0.0;-0.15106064011449544;0.0;0.14775202268233417;0.0;-0.11555500355744128;0.0;0.0;-0.06790754325566738;0.0;0.0005738125649071349;0.007612941026141711;-0.1415328656429751;0.0;-0.12449028987824383;0.0;0.0;-0.062104152303881985;0.0;0.0;0.0;0.0;-0.011169703836538314;0.0;0.0;0.0;-0.11708065622881328;0.0;0.0;0.0;-0.030798461498707092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.15310158784732456;-0.13999566375658865;0.10760999028934706;0.006400082630236829;0.09607891570723004;0.02586099581843538;-0.04201734063989039;0.20247293570030608;0.0;0.0;0.0;-0.0578476594820566;-0.09502915369988377;0.05784765948205657;-0.0574807418917221;-0.0950291536998837;0.0;-0.19578841286813578;-0.08729632852477748;0.0;-0.10618939322047447;-0.019701358833763633;0.0;-0.06977180673301225;-0.0872963285247775;-0.04941019142026717;-0.014052832358965029;0.01688597870844841;0.0005738125649070377;0.0;0.0;0.0;-0.02389598623782215;0.09155406386929305;-0.07366015530592421;-0.13433539410234996;0.1468645157222393;0.16444865318294702;0.13433988188802432;0.22376530662272182;0.0;0.0;0.0
6;BR_sys;38.15494653916116;0.0;0.0;0.0;0.0;0.0;0.0;-0.13035511092640056;0.26944338853423166;0.3113683548212727;0.098499953672889;0.1565878347793166;0.0;0.09332585128749016;0.07026391140153315;-0.09849995367288944;0.0;0.0;-0.025892236588366868;0.0;0.0;0.0;-0.12081586255275967;0.0;-0.27019555059042033;0.0;-2.396684927681276e-16;0.0;0.0;-1.488929358927882e-17;0.0;0.0;-0.14137493734215956;0.0;0.0;0.0;0.0;0.0;0.0;-0.07922784874079902;-0.0657962821987681;0.0;0.0;-0.040684689385382056;-0.11960337318504;-0.25439542041811714;-0.1957973569224581;-0.044221375928006235;-0.1459824613562361;0.3355489367766117;0.2112097248549588;0.0;0.0;0.0;0.0;0.0;-0.11048858273017925;0.0;0.0;0.0;-0.4174489250274899;0.12997103641106422;0.012138857746258114;0.16230006382800766;0.38658990533443083;0.27417491918787373;0.1719479732576925;0.14707473115156144;0.12835409228192585;0.0;-0.02287313738433197;-0.13728356452141421;-0.24254540813694447;0.16064196322199809;-0.022873137384332026;-0.038325342530722395;0.02550951680900826;-0.07521277087356815;0.41469637159699724;0.08531424862000189;0.0484482068827698;0.0999550452067072;0.047821798345878436;0.11662441153450676;0.0;0.0
7;BR_sys;12.12120376544431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01716699778190778;0.0;0.06704122217726971;0.01716699778190762;-0.0059206455827947365;0.08801456127558974;0.06704122217726971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.016032927496440336;0.09328267427516086;0.0;0.0;0.0;0.0;0.0;0.09209129268834246;0.0;-0.09919813347317352;0.0;0.0;0.0;0.0;0.0;0.0;1.9099921154030566e-17;-9.279823488726323e-17;0.0;0.0;0.031944135315766405;0.0818942063255791;0.005941530678341363;0.005941530678341349;0.0;-0.08804877575240629;0.0;0.09012181602885644;0.0;0.0;0.0;0.0;0.0;-0.08236453354202086;0.0;0.010763047380074796;0.0;0.021929910619897647;-0.06614577198048485;0.03950651020345657;0.07707416612394599;0.04451455077980967;0.0;-0.08235266118827951;-0.03719828186349373;0.00375479366836122;0.053316601225050914;0.08627649124798813;0.08627649124798818;0.053316601225050955;0.053316601225050914;0.08627649124798817;0.07120501775403972;-0.05847467015231554;-0.04752157499282386;-0.09868282893256575;-0.004764885093514984;-0.01697448125807116;0.012791072955146615;0.02108383406417121;0.0;0.0;0.0
General;BR_sys;7.669128430263983;1.5644607260347598;-0.32295570867848056;-0.875658512379338;0.06489504171783222;0.4030194968448857;0.23537475127217533;0.5672566477949275;0.9717951441826997;1.3018751020496815;-0.3625637202751406;-1.0555903776586604;-0.48020737968828797;0.7821416508436361;-0.3658725143976893;-0.7955915056940057;-1.610095921655379;0.520371806580469;0.6285307890891545;0.6030942404296233;-3.3595880747045044;1.4437352788601743;0.7135695307227845;-2.0897335919615188;0.401971382166586;-2.251244814109427;0.532770136360142;-1.8084912408247273;-1.6510942243335016;1.6053994258046487;2.0830536231528853;-0.8493294372433269;-1.7199589158881192;0.2526581743923437;0.1912290693211851;-0.21206799724124803;0.28677248891989393;0.2075002937578052;0.2075002937577981;-0.6124560134554846;-0.05428025034909156;0.28677248891989393;0.2867724889198904;-0.823292430200727;-1.5832284830065575;0.24401682344454478;0.5150280596386914;-0.15991440612443197;-0.4929600715172109;0.5850553839079708;0.7426713323954934;0.0910825343338395;0.5874909204425371;-0.6724181420744841;-1.578871717190495;-1.8376424826724076;-0.5346061376650155;-0.2537675927398766;-1.5880720610030679;0.20750029375776435;-1.142336580281806;-0.2651371617462104;-0.21692572809819488;-0.10824837597565207;0.22674643315916754;-0.1360062260125332;0.6767171568204162;0.15938613070183294;0.6393006633015226;-0.8864895434484126;-0.36575302736626725;0.36700099673767284;-0.34891148750789114;0.1397721969226069;-0.33813711924976886;-0.1515312997112872;0.09079939707065598;-0.20136580852101726;-0.9000151731934292;0.13415259731185714;0.07411763705708818;0.0641930928240555;0.09157424347625276;-0.1516512754325987;-0.9188494518102623;1.746475194709614
1;LR_dia;7.510720180063312;0.0;0.0;0.0;0.0;0.0;0.0;-2.348028781191932;0.0;0.0;0.0;0.0;0.0;0.0;-2.3480287811919274;2.1006183281803623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-9.973156600545364;0.0;4.616090700178873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20502938143507948;0.2050293814350785;-0.13338165190610662;-0.17018806199945988;0.10369714842931814;-2.8328883228268555;0.0;0.0;0.0;0.011158033276146468;0.0;0.0;-2.320664921705193;0.011158033276130037;2.042810365310288e-14;-3.7153285761366828;-0.9449947350466668;0.8901171527670118;-1.3180111110643757;-1.4172829742762414;0.3605701468365908;-1.1390963679689505;-0.48071321354832286;0.0;0.0;0.0;-0.09033208248947824;0.3418441649228428;0.0;-0.6666017194224146;-0.8973180538898234;6.729296451744261;-5.594051270949107;-1.5542449826786648;-12.35753115734637;-3.789161785896131;4.020599683095243;3.5590964721453644;0.0;0.0;0.0
2;LR_dia;178760487238882.56;0.0;0.0;0.0;0.0;0.0;0.0;389599449486174.6;0.0;-1.7541523789077473e-14;2.4868995751603507e-14;-1.4832579608992091e-13;-17.257997969565988;-2.398081733190338e-14;-11.761852690029881;-6.306066779870889e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.699035600198223;0.0;0.0;0.0;0.0;0.0;0.0;26.503165651922714;7.804210313092115;0.0;0.11336721387838287;0.0;0.0;0.0;0.0;0.3392992127592364;0.0;0.0;2.612526279869189;4.009495899416954;-1.2151521077471226;0.27587025959350253;0.921336043188411;-4.4256551746962325;-1.341303374962725;-3.2737323331321693;0.0;0.0;0.0;0.0;0.0;-2.014052542799481;0.0;0.0;0.0;-0.8100355525441404;3.0593453306680742;-1.3714636695314544;4.97147536259125;0.0;0.8210170745733418;-0.8210170745732825;1.8668940633125424;4.971475362591273;0.0;0.0;0.0;-3.059345330667877;3.6028288645993296;0.0;0.7128115680749949;-17.527322656781095;8.380072490170264;-5.202600986056993;-6.523350701926624;2.1331963232284936;26.00818547778846;-0.9359005606424197;0.0;0.0;0.0
3;LR_dia;82221092929361.4;0.0;0.0;0.0;0.0;0.0;0.0;249685234779939.78;84251549117023.53;-182930383496949.44;7.9296875;-75209551001637.52;-0.296875;0.0;-75209551001637.62;3.890625;84251549117023.44;0.0;0.0;0.0;0.0;-4.283203125;0.0;0.0;-1.6328125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.796875;-0.0625;0.015625;0.0;0.0;0.0;0.0;-2.03515625;0.0;0.0;0.0;0.02734375;0.00390625;0.015625;0.013671875;0.0390625;1.83984375;-11.80859375;-0.46484375;-1.64453125;1.197265625;2.484375;-2.66015625;-3.17578125;0.0;2.484375;-3.17578125;0.0;-2.6015625;1.7578125;0.0;0.1640625;0.0234375;0.0;1.537109375;0.0234375;0.0234375;-4.765625;-3.24609375;0.0;0.0;3.4775390625;-1.9921875;-3.8046875;-7.9921875;1.654296875;0.46484375;-10.263671875;2.99853515625;12.91064453125;-1.640625;0.0;0.0;0.0
4;LR_dia;5.682391657031084;0.0;0.5219090037470291;0.0;-1.3039549123512684;0.31635488200794104;0.0;-7.549516567451064e-15;4.218847493575595e-15;0.0;-0.7034847436497271;-0.3470706049870541;0.0;-0.43260982607855725;0.0;0.43260982607855225;4.052314039881821e-15;-0.05959758762243941;0.0;0.0;0.0;0.0;-2.00504433109416;6.661338147750939e-16;0.3201818957457486;0.0;0.3201818957457562;0.0;-4.440892098500626e-16;-2.220446049250313e-15;1.7763568394002505e-15;0.0;-0.19290724338246368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10912733849111594;0.0;0.0;0.17280407124306893;-0.16915684943497708;-0.011031828044680475;0.0002444071026426742;-0.04039960184623562;0.17514739266154605;-0.17514739266154877;0.6243436843521828;0.0;0.0;0.05959758762243736;0.0;-0.36794164995775885;0.10912733849111572;0.0;0.0;0.0;-0.5542138680849611;0.39337203766180495;-0.41500870404532036;0.03200209873366837;0.0;0.05959758762243736;0.4704453979367187;0.05959758762243736;0.0;-0.05959758762243736;0.0;0.0;-0.41500870404532036;0.4704453979367187;-0.9641201647842148;-0.971736839852805;-1.717744006296411;0.22114698729162807;-2.942453182282031;-2.3223430087061625;2.402735807878737;0.28480938821913754;0.9952220667811316;0.0;0.0;0.0
5;LR_dia;13.849020120907625;0.0;0.0;3.4945606246656644;0.0;-2.7336599259982988;0.0;-0.9162872412851758;0.0;0.0;3.680182413128781;0.0;-2.3177523508987554;1.217591626448441;1.2994954888987857;0.0;2.6250434233638136;0.0;0.0;-1.7540400650286618;0.0;0.0;0.0;0.0;5.245682612389997;0.0;0.0;0.0;-0.019563513356836818;0.0;0.0;0.0;4.4654535312585635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.514966988008939;3.015021106396179;-0.8349722727185728;-0.614321361215541;0.7963508871318562;-0.6072323421292181;-0.36636031247150463;-1.3052661820963336;0.0;0.0;0.0;1.4154939899844734;1.4653311323952838;-1.4154939899844659;2.7390697666902404;1.4653311323952514;0.0;4.038537765581886;-1.9010697874114806;0.0;2.2216463282494545;-3.15414460854704;0.0;0.10278148831207004;-1.901069787411494;-2.1582999354134835;-0.26120034575617596;-0.20828416698632543;-2.3177523508988407;0.0;0.0;0.0;0.1908561343583279;18.527550405260268;-16.203179997064982;-1.8815302711879076;44.11136080524665;-58.21012939016086;-14.425879268330364;4.298082468225867;0.0;0.0;0.0
6;LR_dia;1770802775917.157;0.0;0.0;0.0;0.0;0.0;0.0;18889531294277.67;-32836165096145.207;33543813418267.773;1730165646245.792;9739726340134.607;0.0;-15700791651044.402;6613311801414.248;-1730165646245.7012;0.0;0.0;-2.3301277593850194;0.0;0.0;0.0;-3.3056440393190347;0.0;3.2525593988585815;0.0;-0.00390625;0.0;0.0;0.001953125;0.0;0.0;15.407600475951982;0.0;0.0;0.0;0.0;0.0;0.0;0.994929940068045;1.8980627846673095;0.0;0.0;-2.1196315733045195;-3.9492084670198726;1.9389813052259484;-3.157821347735367;-2.664555648469137;-2.221227589344208;-0.033408130060818844;4.4987946733434745;0.0;0.0;0.0;0.0;0.0;-3.6637744997041795;0.0;0.0;0.0;-0.8427380989975045;-2.739355430235469;0.8049867284901612;0.16987168305159517;4.726755836861746;-0.837533261679916;2.6635749378157114;-0.9290431805125259;-0.24409880758479247;0.0;1.9350003259229458;1.9808570595937238;1.383249499793091;1.6639030143412998;1.9350003259229458;0.7222802057201139;-14.365555098121074;9.391404442213876;0.32193929726939075;52.060020522104516;-20.041060374789176;-11.71661795425304;-3.21328075958458;5.83648094427752;0.0;0.0
7;LR_dia;7.732986034778104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-110945839223319.84;0.0;-15227245647771.65;78866326227863.14;32627920464224.46;31649235745526.188;-15227245647771.707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6076993491967132;1.0002900686406264;0.0;0.0;0.0;0.0;0.0;-3.2949118606943326;0.0;-5.125865141249442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0078125;0.0;0.0;-0.2837674646228746;0.9128118364471707;-0.7935500075455711;-0.8091750075455711;0.0;-1.1185066876812195;0.0;-0.7211598420531249;0.0;0.0;0.0;0.0;0.0;-0.5575086637436365;0.0;0.33695888106537736;0.0;-0.3024876757809668;0.5047650859968635;1.0620075974104322;0.6735472710748202;-1.5842068298051284;0.0;1.3881769928603886;0.3221387774433128;-1.350249286853746;0.006875723278278139;-0.30543431195165477;-0.30543431195165477;0.006875723278278139;-0.016073495471721863;-0.30543431195165477;0.2703499713590048;-1.3896891971387284;-1.5869092058081722;-0.48392714115026525;-7.658060508321635;-0.8562226727505167;8.81046153207153;-0.9638411003289451;0.0;0.0;0.0
General;LR_dia;9.420947826977626;20675834858275.04;0.10546875;2.0732421875;0.4677734375;-0.64453125;3418576471230.0977;-1.591796875;1.5244140625;-0.53955078125;-3.06884765625;3.054931640625;-6.27197265625;1.406494140625;-2.04022216796875;0.59765625;13.31329345703125;2.4888916015625;-1.087890625;1.56927490234375;15652280237001.184;2.49072265625;-1.282958984375;-0.63323974609375;2.3004150390625;0.5965576171875;-3.24755859375;7171417346148.257;-0.03564453125;-16.965576171875;-0.287109375;-2924683074115.217;0.849365234375;-0.44189453125;1.1121826171875;0.083984375;1980048446684.4805;3493276856636.5786;3493276856636.5356;-0.52587890625;0.07000732421875;1980048446684.5337;1980048446684.539;3.9019775390625;-1.5908203125;-1.2144775390625;-0.57958984375;1.348876953125;-0.070556640625;0.0904541015625;-0.112548828125;0.695068359375;1.137451171875;13.4189453125;1.9578857421875;3.09033203125;-0.59619140625;-10.00830078125;1.83538818359375;3493276856636.5327;0.3807373046875;-2.9017333984375;-0.0286865234375;1.15234375;0.23199462890625;3.728118896484375;-0.105224609375;0.25079345703125;2.962646484375;0.8896484375;-7.31768798828125;-1.7601318359375;-0.43585205078125;-1.64501953125;4.60992431640625;-0.239013671875;-1.42864990234375;-0.8226318359375;0.2342529296875;-5.834228515625;2.03955078125;3.4530029296875;-0.42828369140625;24.319580078125;-6981546365637.269;9254253212002.965
1;LR_sys;4.142444781997143;0.0;0.0;0.0;0.0;0.0;0.0;-1.2519949049136252;0.0;0.0;0.0;0.0;0.0;0.0;-1.2519949049136205;0.522226283013641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.8282270800562745;0.0;3.438602908905533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.27781555468440866;-0.2778155546844119;0.2829844977483538;-0.04133877888516973;0.2152235319279112;0.5260339035514151;0.0;0.0;0.0;0.8155693163896336;0.0;0.0;-2.6346184251989837;0.8155693163896097;2.398081733190338e-14;-3.06388654632507;-0.4886493724687057;0.676139461812436;0.13571914990907263;-0.3876272360863493;0.05573258937089721;-0.6699712450799816;-0.2149400959158151;0.0;0.0;0.0;0.16681947073682216;0.29716369630529466;0.0;0.4125598474160384;-0.30261909330702785;8.706164773772233;-8.039388826561911;-0.6308516032944248;-23.80081356315033;3.302003574564335;5.680594681716276;3.4773344965725035;0.0;0.0;0.0
2;LR_sys;25342581632691.59;0.0;0.0;0.0;0.0;0.0;0.0;-55232876152662.67;0.0;1.6486811915683575e-14;3.597122599785507e-14;1.1046719095020308e-14;4.552785102058034;-1.9317880628477724e-14;1.2667774283165576;3.375077994860476e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.17240740818469;0.0;0.0;0.0;0.0;0.0;0.0;-9.52861141358511;-1.3446629660957339;0.0;-0.9074167277230327;0.0;0.0;0.0;0.0;-0.17926047134662734;0.0;0.0;0.8314158268698906;0.6366342987064187;0.40777603676539226;0.4299158830761602;0.11724239671864149;-0.3600867223726369;0.5042277019884385;-0.8331391365362404;0.0;0.0;0.0;0.0;0.0;1.5258943523571789;0.0;0.0;0.0;0.22171316582204822;-1.9937777832017602;1.2774620534859598;-1.222417517838932;0.0;0.40245813501503097;-0.4024581350150333;0.5082902568018628;-1.2224175178389278;0.0;0.0;0.0;1.9937777832017096;-0.6699389967105072;0.0;-0.37346235488246776;-6.9090504256228;3.286534697019829;1.0302337751281994;-0.8626807629815934;5.564658908685966;6.02459930305244;-0.7348678712161294;0.0;0.0;0.0
3;LR_sys;126943620537755.1;0.0;0.0;0.0;0.0;0.0;0.0;385496550440927.0;130078502970114.97;-282431725973146.6;2.578125;-116118289881635.9;-0.375;0.0;-116118289881636.0;-1.3125;130078502970114.89;0.0;0.0;0.0;0.0;-4.3828125;0.0;0.0;0.484375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8.984375;0.24609375;0.0390625;0.0;0.0;0.0;0.0;-1.390625;0.0;0.0;0.0;0.02734375;0.0078125;0.0078125;0.02734375;-0.1640625;1.3125;-4.7421875;-1.642578125;-0.5;0.50390625;2.779296875;-7.0546875;-3.751953125;0.0;2.77734375;-3.751953125;0.0;-3.0625;1.09375;0.0;1.4765625;1.33203125;0.0;2.609375;1.33203125;1.33203125;-2.046875;-2.64453125;0.0;0.0;2.787109375;-0.1328125;-4.0;-12.17578125;5.44140625;2.01171875;7.1318359375;4.3583984375;2.8642578125;-3.5390625;0.0;0.0;0.0
4;LR_sys;5.619640368086921;0.0;-0.2583024775271416;0.0;0.06280041218096244;-0.5425653937748486;0.0;6.00908212078366e-15;-2.1316282072803006e-14;0.0;-0.7010706241858222;-0.3580133727874375;0.0;-0.41971925427258633;0.0;0.41971925427254886;7.993605777301127e-15;0.27760534227008477;0.0;0.0;0.0;0.0;-1.000528375217264;-1.1879386363489175e-14;0.023420709929572903;0.0;0.02342070992958889;0.0;6.217248937900877e-15;4.440892098500626e-15;8.881784197001252e-16;0.0;-4.3492044289512695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428303006091324;0.0;0.0;0.25926196422099346;-0.7291380116834357;-0.6784294355810292;-0.5580198039607615;0.11085863937525053;-0.11505073559013368;0.11505073559014026;0.4362468901370745;0.0;0.0;-0.2776053422700644;0.0;-0.09634303965916535;0.14283030060912796;0.0;0.0;0.0;-0.7800570948525368;0.4421684921628243;-0.15477685390211848;-0.23170192957116742;0.0;-0.2776053422700644;-0.05081163187756285;-0.2776053422700644;0.0;0.2776053422700644;0.0;0.0;-0.15477685390211848;-0.05081163187756285;-0.503681518012111;-0.13028427301259218;4.791098539993266;-1.7813629375040367;-2.2083969301377326;-6.830666516716021;-2.683630023162107;1.1882620445125547;1.918979373394326;0.0;0.0;0.0
5;LR_sys;12.384955995102668;0.0;0.0;-2.9052983032396758;0.0;2.34727279418913;0.0;0.21327934523248424;0.0;0.0;-1.9917814495690018;0.0;1.3628688487880831;-0.425501324377576;-1.1611220543893463;0.0;-1.582992164737232;0.0;0.0;3.584912450130621;0.0;0.0;0.0;0.0;-1.4065351469168312;0.0;0.0;0.0;-5.354225008748799;0.0;0.0;0.0;2.558239675641548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.993157827948232;-3.188959817251313;-1.2992490457958346;2.6643895492789227;-0.5755475765454197;-1.2515023087779453;1.990906472896231;1.2386695759592339;0.0;0.0;0.0;-0.04382608750821167;-2.478781192348872;0.043826087508211556;1.7088597503160032;-2.4787811923488126;0.0;-2.8104449603732595;0.5376846543853238;0.0;-0.0037691838108050257;1.8564929830460384;0.0;-0.6031624450455988;0.5376846543853508;-0.11995708150682713;1.5058673149667097;0.12098249126930193;1.3628688487881948;0.0;0.0;0.0;1.3798562503541345;6.04528588226142;-2.0283888195965787;-0.5684263361497526;-101.89819501499316;65.37835540567332;31.859715635965227;5.991325786800163;0.0;0.0;0.0
6;LR_sys;4089003491736.172;0.0;0.0;0.0;0.0;0.0;0.0;-43618273290608.2;75822782506687.45;-77456830351861.95;-3995167313585.343;-22490237510994.387;0.0;36255077505368.74;-15270958131059.549;3995167313585.13;0.0;0.0;0.7468270289756254;0.0;0.0;0.0;2.479755830877983;0.0;0.9282263757016105;0.0;0.005859375;0.0;0.0;-0.005859375;0.0;0.0;4.118651400524626;0.0;0.0;0.0;0.0;0.0;0.0;0.3010731011692137;0.2657315403598586;0.0;0.0;-0.6848549933739719;-1.8761466187454912;0.8509577463435466;-0.8224866322281885;-1.3521649656727763;-2.3303479749060685;1.5273822870020546;1.2981427056569628;0.0;0.0;0.0;0.0;0.0;-1.808707889863486;0.0;0.0;0.0;-1.832896315244516;-0.991603269518286;-0.39554417768085487;0.965351427437111;3.0488136835424005;-0.5536388956952918;2.0302418652744363;0.04470013891071894;0.25613066574528665;0.0;0.49574795734798704;0.1589686119650816;0.25037215986727623;1.5516195442905656;0.49574795734798704;-0.13269408667726795;-12.60693566285023;8.23894886611337;1.09502888065365;26.17111397254122;-11.21314699860426;4.967252334165147;-2.8778308632340086;3.078597137909642;0.0;0.0
