user;algorithm;neg_mean_squared_error;feature_user;feature_alcohol_beer;feature_alcohol_otherfermented;feature_alcohol_wine;feature_alcohol_winemix;feature_birthdate;feature_depression_q1;feature_depression_q10;feature_depression_q2;feature_depression_q3;feature_depression_q4;feature_depression_q5;feature_depression_q6;feature_depression_q7;feature_depression_q8;feature_depression_q9;feature_diet_q1;feature_diet_q10;feature_diet_q11;feature_diet_q12;feature_diet_q13;feature_diet_q14;feature_diet_q2;feature_diet_q3;feature_diet_q4;feature_diet_q5;feature_diet_q6;feature_diet_q7;feature_diet_q8;feature_diet_q9;feature_height;feature_measurementtime;feature_med_Acido acetil salicilico;feature_med_Hidroclorotiazida;feature_med_Ibuprofeno;feature_med_Lercanidipino;feature_med_Lorazepam;feature_med_Lormetazepam;feature_med_Naproxeno;feature_med_Paracetamol;feature_med_Sertralina;feature_med_Zolpidem;feature_physical_q1;feature_physical_q2;feature_physical_q3;feature_physical_q4;feature_physical_q5;feature_physical_q6;feature_physical_q7;feature_pulse;feature_smoke_cigarettes;feature_smoke_electronic;feature_social_q1;feature_social_q2;feature_social_q3;feature_social_q4;feature_social_q5;feature_social_q6;feature_social_q7;feature_steps;feature_stress_q1;feature_stress_q10;feature_stress_q11;feature_stress_q12;feature_stress_q13;feature_stress_q14;feature_stress_q2;feature_stress_q3;feature_stress_q4;feature_stress_q5;feature_stress_q6;feature_stress_q7;feature_stress_q8;feature_stress_q9;feature_weather_clouds;feature_weather_feels;feature_weather_humidity;feature_weather_pressure;feature_weather_temp;feature_weather_tempmax;feature_weather_tempmin;feature_weather_windspeed;feature_weight;feature_educationlevel;feature_gender
7;LR_sys;12.498673428454651;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-88865377011875.61;0.0;-12196716297021.59;63170334848463.26;26134305472515.094;25350398774331.734;-12196716297021.635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0425327539233855;2.415307669141084;0.0;0.0;0.0;0.0;0.0;1.4034480349351937;0.0;1.5720770496388334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0078125;0.0;0.0;0.05873951028239565;0.03625678548839056;0.06966480754655949;0.057946057546559494;0.0;-0.05514106493389145;0.0;0.6653149552609388;0.0;0.0;0.0;0.0;0.0;-0.603576343235043;0.0;-0.4379085821755099;0.0;-0.5887838871571986;0.07855191986354526;0.37004756874408207;0.02805159949291424;0.03293402137908987;0.0;-0.3278216612285817;-0.18470755263425828;-0.19043931263448383;0.33824089206939545;0.5226057403077244;0.5226057403077244;0.33824089206939545;0.31919792331939545;0.5226057403077244;0.45480239306227993;-6.264440394911175;2.4715478368000445;-0.8875021906504543;3.0956802873686033;0.17484653185971155;5.085103249225555;-1.0864115279779942;0.0;0.0;0.0
General;LR_sys;8.108156509612826;92316358103856.89;-0.28125;-1.03515625;0.095703125;0.65625;15263738169966.766;0.546875;-0.45703125;4.302734375;1.177734375;-4.15234375;2.091796875;1.4638671875;-0.3671875;-0.15625;-4.865478515625;1.14013671875;-0.1796875;0.56982421875;69886489102074.695;-2.177734375;0.31640625;-0.674072265625;1.578125;0.60986328125;0.35546875;32019946782275.387;-2.330078125;3.552734375;0.8125;-13058533880708.805;-2.0947265625;0.4716796875;1.30859375;0.0849609375;8840797129577.975;15597270894417.715;15597270894417.53;-0.519775390625;-0.03955078125;8840797129578.209;8840797129578.234;0.068359375;-4.7578125;-0.2490234375;-0.185546875;-0.85546875;-0.0546875;1.44921875;0.9912109375;0.2666015625;0.5703125;0.86767578125;-2.1953125;-7.8359375;0.658203125;-0.453125;-0.729248046875;15597270894417.498;-1.171875;1.265625;4.986328125;1.828125;-0.36572265625;-1.26171875;2.720703125;-2.936767578125;0.09375;-1.8515625;3.43212890625;-0.5849609375;0.09912109375;1.64990234375;-1.83154296875;-0.211669921875;-2.562255859375;1.294921875;-1.27880859375;2.29443359375;0.8505859375;1.076171875;-0.645263671875;-27.0205078125;-31172184283017.965;41319683551335.39
1;PR_dia;8.860728753717611;0.0;0.0;0.0;0.0;0.0;0.0;-0.00030087241327123385;0.0;0.0;0.0;0.0;0.0;0.0;-0.0029212822240726466;-0.002168588387180228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015010571962491281;0.0;-0.002310651214752369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0008088072423490592;6.508150544837221e-05;-0.0006780645479889519;0.0008086273431583899;0.00030433026870897294;0.000973281417092794;0.0;0.0;0.0;-0.005136978297499572;0.0;0.0;-0.0008791236237585794;-0.0003159589712894827;-0.00023920276527006427;-0.0001432839412092244;-0.018235516197939082;-0.0001470265089026266;3.6552354245601194e-05;0.00038863529954066725;0.00017574800576910008;-0.0004043314018651493;-0.00032217492158307347;0.0;0.0;0.0;-3.417547417098495e-05;-0.0002543223250739611;0.0;-0.00023390136937705114;1.4925515323649906e-07;-0.00415258957697336;-0.005963021611098889;0.0006665331643308018;-0.006691053270090656;-0.0022813976510757212;-0.0019600354204726994;-0.0049054155209580655;0.0;0.0;0.0
2;PR_dia;8.782941324411105;0.0;0.0;0.0;0.0;0.0;0.0;-0.00026262306117687956;0.0;2.440103665565796e-05;9.113524874004852e-05;3.292038700309502e-05;-0.00025331723400798256;0.009465429780167837;7.522890823792594e-05;-0.010958606639112634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020814486592096726;0.0;0.0;0.0;0.0;0.0;0.0;0.008842117193747391;0.005436157224729008;0.0;0.0007822356514759518;0.0;0.0;0.0;0.0;0.0020478444239128753;0.0;0.0;-0.0005363554850181492;-0.0013361494880475503;-0.0026331640698223635;0.0016131303406482548;0.0006652710521937825;-0.0011155764809856264;0.0037816298494319726;0.005270759911752978;0.0;0.0;0.0;0.0;0.0;0.01729470145251771;0.0;0.0;0.0;0.021886938356127875;0.013576653729312098;-0.00697703763808448;-0.0011449099409448398;0.0;0.007005922573907342;0.006944763236269465;-0.007041628998477165;-0.0019527745092257102;0.0;0.0;0.0;0.006465019178492913;0.006841073302619449;-0.0010448002514947012;-7.287803858466169e-05;-0.008689653643808744;2.9633741255588424e-05;0.0029990711193253385;-0.024589533156411936;0.0001265404626277476;-0.006813508358526178;0.01712284643890961;0.0;0.0;0.0
3;PR_dia;93717.99685575035;0.0;0.0;0.0;0.0;0.0;0.0;0.0034858867214314637;-0.036701791400360784;0.07763644913901463;-0.036249189710643726;0.06851661839106826;0.06290890544213801;0.0;0.0023277202026515953;0.07226946780560618;-0.14814595597267977;0.0;0.0;0.0;0.0;0.07889564362545232;0.0;0.0;0.06211698547685021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12359761122361983;-0.3008619387682165;-0.00038163185910183167;0.0;0.0;0.0;0.0;0.0012186003784052657;0.0;0.0;0.0;-0.188752251609695;-0.000339099758707162;-0.004481343820744069;-0.00278676900596897;0.0003797608327816282;0.05503390293501778;0.050386578144984547;-0.16178932222236772;-0.9780041567559071;-0.5797486283733968;1.305621601233825;-0.009846095850838704;0.10061344276886638;0.0;-0.14577200066525242;-0.007930117910703152;0.0;-0.14631196069082963;-1.3638842723108773;0.04393973557127095;0.0009607110459339818;-0.015087402807844541;0.0;-0.017335148281891484;0.018277305104654695;-0.015698190473812094;-0.017055701039917222;-0.1254120386535124;-0.07572978562969121;0.0;-0.001451414264145412;0.0766428395193257;-0.05684601753918617;-0.6983960074502545;-0.8573124426488399;-0.28932776488495393;-1.039130309970417;-0.5820188989855898;-0.7568958084299413;0.06443159299385173;0.0;0.0;0.0
4;PR_dia;8.819924063063057;0.0;4.5103178471311844e-05;0.0;0.008132647632973323;-9.11587090866306e-05;0.0;-0.008801368433549128;-0.00020899880737149622;0.0;-0.00036108578860522683;-0.0045563480552853605;0.0;-0.0012240265099057422;0.0;-0.003914814373362893;0.003833835529203863;-3.579338911223473e-05;0.0;0.0;0.0;0.0;-0.0002954176451972701;-0.0016508554053918832;0.00014967979688067234;0.0;-0.0002622893548689925;0.0;-0.0003920444188031131;0.00016095814495495353;0.00036494114543339506;0.0;0.0003015341456643339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.010046487495550675;0.0;0.0;0.00018992842553724337;-0.00045990419094352306;0.0015180554259869219;0.0015840124709951614;0.001197225832669488;-0.0007953626814827828;0.000510198940003152;-0.00040598732139313385;0.0;0.0;0.003290567876916872;-0.0003310721809649973;9.964184846494167e-05;0.001231875943140798;0.0;-0.0005100585204047932;0.0;-0.0007423535737739809;-0.0034949411128262844;-0.0014332954566812978;0.0012659146910402115;0.0;0.0017382366187386554;0.00040370430468682775;0.0003275250863059263;0.0;0.0004185374341568988;-0.0004512016646790713;0.0;0.0005588140297371758;0.001301153181912356;3.8900465971955e-05;0.00013030139931342313;-0.013936601963430165;-0.003745960192109263;-0.0028928438917427916;-0.011753794582358406;-0.0016611432018927043;-0.0005004603580453573;0.005888464073215414;0.0;0.0;0.0
5;PR_dia;10.625250665352949;0.0;0.0;-0.0011973410643849602;0.0;0.0031054684257151993;0.0;-0.0010860535316877355;0.0;0.0;0.0013926048020231618;0.0;0.007792836316888707;-0.010044395146570205;0.00652767038697126;0.0;0.002029372397839513;0.0;0.0;0.0008951864667522385;0.0;0.0;0.0;0.0;-0.005419969980796344;0.0;0.0;0.0;0.0013857642164829924;0.0;0.0;0.0;-0.00893534133694411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008571233432842173;0.0025551672594892206;0.0010532368594188648;-0.00012098490264392595;-0.0009178768554243924;-0.0038209228914556142;-0.0018180155519163686;0.0005345879915959142;0.0;0.0;0.0;0.0027775334238509127;0.005485186058072743;0.0006548254167763088;-0.006065517318054533;0.0004990577954036621;0.0;0.0011488398137761975;0.00010780898445647926;0.0;0.0012113346655271964;0.007032049485678165;0.0;0.0010243599615946135;-0.000253969415279812;0.00014778876335541646;-0.0010482291512638933;-0.0030489777308074627;-0.007542383301264187;0.0;0.0;0.0;-0.005840795389570965;-0.03341057327388567;0.01627142160754353;-0.0037384682957575088;0.015408802994400849;0.006868331779520014;0.006205732159360325;0.00029652978517319493;0.0;0.0;0.0
6;PR_dia;20579.28960898367;0.0;0.0;0.0;0.0;0.0;0.0;-0.0024507466459469107;0.030434523328176755;0.09477521211813045;0.0642850444808275;0.19072808017262255;0.0;0.13215436813758832;0.09266659819958467;-0.07933628834770273;0.0;0.0;-0.19312430971959654;0.0;0.0;0.0;0.06726418250969712;0.0;-0.3194762324197516;0.0;-0.054735309891980874;0.0;0.0;-0.0013139304240021021;0.0;0.0;-0.0025565629331749384;0.0;0.0;0.0;0.0;0.0;0.0;0.5119139074099074;-0.018487142469686697;0.0;0.0;-0.00543593844249916;-0.08040253573901152;-0.09171383983354134;-0.06013391239021185;-0.058017140554186844;0.06538088696990217;-0.074294736277525;0.026943916512258484;0.0;0.0;0.0;0.0;0.0;2.336047310208425;0.0;0.0;0.0;0.05045759623655776;1.2400941100630234;0.09169314246430949;-0.027196116341090815;0.056771620542143984;0.027454364187463928;0.07872900656505077;0.09431075109016868;0.09456590651838526;0.0;0.11744527375236574;0.09789165871583502;-0.01958135346212299;-0.09628911359414331;0.10660536628219727;0.10043153263368179;-0.010360532040264912;-0.20802291297287234;0.5501993562844303;-0.6528956292987856;-0.21352444802698392;-0.3834507303756136;-0.23178389018597575;0.31350279376266804;0.0;0.0
7;PR_dia;7.0410931743158125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.000470226204447137;0.0;0.0011448248302986183;-0.0009566234605787177;-0.0004145557965594959;-0.0002809987304071074;-0.0003233650933394845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0003113650681899724;0.00047078142077023146;0.0;0.0;0.0;0.0;0.0;0.00018147642004040168;0.0;-0.00022474858088465996;0.0;0.0;0.0;0.0;0.0;0.0;-0.0006213671101270585;0.00016021261649270743;0.0;0.0;-0.0009156204130224537;0.0012171965481496162;-0.0002736756375926211;-0.0005404173197147339;0.0;-0.0002417892950671829;0.0;-0.00046374457283984005;0.0;0.0;0.0;0.0;0.0;-0.00048611464454932114;0.0;-0.00046845501812373786;0.0;-0.00041462390621913633;-0.0012064269947442486;0.0001938843392524106;0.0003187186302054302;0.00027655666022066667;0.0;-9.237419869550755e-05;-6.464088334344616e-05;8.244483017589619e-05;-0.0007879218551858394;-0.00022404735619395254;0.0004868651726009043;0.0004066016428510573;0.00029854909851061644;2.3658118777194592e-05;-0.00017049777998440522;0.00029994642369571734;-0.00039145801194519155;-0.00015093664671577648;-0.00043600994005063326;-0.00039698731250728466;-4.7255520999980484e-05;0.0007490492758478393;0.0;0.0;0.0
General;PR_dia;15.97534179328232;-9.65154552771963e-07;1.807289180799903e-07;9.674198036505044e-06;-2.099759105787108e-06;-3.4342554768402797e-06;0.00016362450710401787;-0.00011563331738435878;-0.00034824597537307794;-0.00024958132368473057;-0.0003547505760221585;4.865420594108466e-05;-0.0001401245673077056;-7.352908779124986e-05;-0.0003001310449936326;-2.972871111949144e-05;0.00047646494961981097;-4.903654675939383e-05;3.9031865573405644e-07;8.172988337991249e-05;-1.0681440410825953e-05;7.535989706071818e-05;-0.0001185307681892064;-2.6994602251185492e-05;0.00037339982113093203;-0.0006021333461317159;0.0003126658132995579;-1.9899964619516995e-05;-6.291924112717519e-05;-8.702628053992391e-05;-0.00028608807834120607;-0.00034462263470410833;-0.000142119171864797;-0.001111447070877261;6.94567123096163e-08;1.9565863980872068e-05;2.107808460069352e-06;7.217411353176737e-05;8.962864802164014e-05;8.327269495990233e-05;7.166673777931089e-05;-2.379720439852736e-06;7.321597453390305e-05;7.30845551951516e-05;-8.902106505138683e-05;-3.149525051087449e-05;-0.0003907035839248832;-0.0005030546359240317;-0.00020890073268387623;0.00058982443763067;-0.00022416824085259708;0.0005980167939810731;-8.174863997593297e-05;-4.207020855757417e-05;0.00023601306094227911;0.0004800062893077837;0.0002739730455194572;-0.00011240141808634846;0.0001069588044431706;0.00018641781506686752;8.351988494947196e-05;0.0005802647990489216;-0.0002902823511321554;0.00012672733659553875;0.00013076918269103752;-0.00022425977560178666;2.265815342572518e-05;6.325964869860629e-06;-0.0002408749197250213;-8.144351408424113e-05;0.00022480936600400238;-2.3329999234054122e-05;7.129195078014539e-06;0.00021500720240972106;-0.00014229911642380332;0.00022607453119171864;0.0003873520128373321;-0.00048131246252741894;-0.00015019238273225054;-0.00012603078810889397;-0.00011409406411803472;-0.0002271861121171806;0.000406984654248019;0.0006631949577363102;-0.0001993251325989927;2.1420765096981645e-05
1;PR_sys;4.5838876342547055;0.0;0.0;0.0;0.0;0.0;0.0;0.000294448544891867;0.0;0.0;0.0;0.0;0.0;0.0;-0.0004053137713490376;-0.0011419369885209418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.271726873797011e-05;0.0;-0.001474155787340059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0014653497769200191;-0.00015953512226732358;0.0005677441643176248;-0.001534079767391274;0.0007443712008852629;-0.0022602263956077494;0.0;0.0;0.0;0.0015055216937890784;0.0;0.0;-0.0003163684057978336;-0.0008431754107188104;-0.0009426264384953647;0.0001402247136474185;-0.011058783347692381;-0.001848235238944578;0.0016019327086083963;0.0015897597717108988;0.0002563229361521445;-0.0007404445836865143;-0.0016985267886377017;0.0;0.0;0.0;-0.0004908408708852491;-0.00017768153417934955;0.0;0.0003732568505897194;0.0015764976427794196;0.0031629734576221038;-0.002354258328257944;-0.0018845527966144004;0.001966523627396124;-0.0014881678306965813;-0.001277001168848447;-0.0015914749173952826;0.0;0.0;0.0
2;PR_sys;5.5737450381500695;0.0;0.0;0.0;0.0;0.0;0.0;-0.0001377383282173926;0.0;1.6820058482460917e-05;6.644144750905454e-05;0.0003249779764341251;-8.576054280302892e-05;-4.7115625240015495e-05;-0.00010723510022315596;-0.00014143877635115808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.272806968841491e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0005890128243032802;-0.00020393863963506998;0.0;-0.0001315221384990783;0.0;0.0;0.0;0.0;-0.00029431154539992185;0.0;0.0;-4.1721640363112975e-05;0.000542404655730928;0.00014268029081787286;0.0001224695274013084;0.0004641238210079092;5.0734623481011833e-05;-0.00048528082436525297;0.00021389902387105266;0.0;0.0;0.0;0.0;0.0;-0.0016915517460723696;0.0;0.0;0.0;0.0008613152776226303;-0.0032414159173410205;0.0001772877452844565;0.00024831878663561676;0.0;0.00036859766836871695;0.0004557964296167231;-0.0003014177960419573;0.0004155475938264768;0.0;0.0;0.0;0.0004282688180634361;-0.00011151805426044034;0.0005620342321198361;-6.187381161384953e-07;-3.4115190638059275e-05;0.002135824900280934;-0.00023115760616467128;-8.691466063363282e-05;0.0013460807224904745;0.0014108551071110658;0.0012597423551809791;0.0;0.0;0.0
3;PR_sys;31261.80762538368;0.0;0.0;0.0;0.0;0.0;0.0;-0.004195008522739907;-0.008411556464131498;0.06445557854235075;0.027023389691545052;-0.08238341532696261;0.03407016543859753;0.0;-0.0028012402206445963;0.02280541645778815;-0.11844195885664845;0.0;0.0;0.0;0.0;0.06294023050482295;0.0;0.0;0.03344406318332613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.05560829099445774;-0.005225854036402666;-0.0024442963978400546;0.0;0.0;0.0;0.0;-0.0014664960114193493;0.0;0.0;0.0;-0.1979660950183558;0.0004080816422092487;0.005392967994575393;0.003353671724072499;-0.0004570142570422542;0.03261307406807973;-0.017820466618476513;-0.10656613489058252;-1.4606220801427556;-0.058448662606718674;0.3965734186387572;-0.03870283930531529;-0.0537552165184864;0.0;-0.14356173914750506;-0.041008577968264764;0.0;-0.14291193693353396;-1.3352538250204664;0.08689530589406771;-0.001156145149760833;-0.05131921214192475;0.0;-0.011506297274321568;0.0012841376828722148;-0.01347625571102443;-0.01184259149597339;-0.04547403872568347;-0.031110137088671365;0.0;0.0017466704155050805;-0.04253809041002593;0.02607251116344786;-0.3335340398235994;-0.6128834268916857;-0.12958553687788565;0.11892424874156285;-0.4427250872477251;-0.43530409096972356;-0.32927310112012115;0.0;0.0;0.0
4;PR_sys;7.2239470366017535;0.0;0.00038991225269387544;0.0;-0.0002971465950400744;-0.0008827549681927269;0.0;-0.0023513819316044425;0.0001813270562827183;0.0;0.0009762562132022978;-0.00021068168354915727;0.0;0.0006382965437805085;0.0;-0.0005877321184600247;0.0004018245149205554;-7.988220286753427e-05;0.0;0.0;0.0;0.0;-0.0002930117845532606;0.002232951208020097;-0.00027688485824145515;0.0;8.40414255773625e-05;0.0;-0.0003151206284464947;-0.0002286230960976271;0.0006699844476514803;0.0;-9.134251679584091e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.002921859468190623;0.0;0.0;0.00014200073389933088;7.168459652843102e-05;-0.0002915475285259058;-0.00036495348720511057;-0.0011457378910081973;0.0008044823148721459;-0.00019528420065673198;0.00046263455176814893;0.0;0.0;0.0013640518109144766;-0.0005310788626294965;4.421757869206523e-06;-0.00011223523498164125;0.0;0.0010250664014687277;0.0;-0.0008031250355127594;0.0017070742708835654;-9.064980139895732e-06;-0.00019943621761895096;0.0;-9.570025094855687e-05;-0.0009823949181638398;0.00022251401209537683;0.0;0.00018746225576073453;-0.00019260377357726741;0.0;8.18083711705761e-05;-0.00016766855200063855;-0.000136113397056594;0.00013501900806490416;-0.0007696710918625092;0.0005530511671020253;0.0020233675708656567;5.4526495616371456e-05;-0.0010192879550019005;-0.0003402797911061551;0.0005030193094080722;0.0;0.0;0.0
5;PR_sys;12.33602147151252;0.0;0.0;0.002300213899452397;0.0;-0.003344947967391987;0.0;0.00028816235625726827;0.0;0.0;-0.009474623400058432;0.0;0.002260764581208253;0.013514579766546742;-0.0012628156594191725;0.0;-0.006161882611879716;0.0;0.0;0.009130892449619314;0.0;0.0;0.0;0.0;0.004007664754666155;0.0;0.0;0.0;0.00011276303514989915;0.0;0.0;0.0;0.013106581641999609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02538487968230601;0.00277596393910136;0.0014142218615239375;-0.012332483505856098;0.0039643686964786025;-0.011900678723163194;-0.0009406406475282146;0.006889894280171838;0.0;0.0;0.0;-0.007738820346472121;0.004103357720558312;-0.0004070239298452021;-0.0029884823770100445;-0.0038061050919714176;0.0;-0.0013560758051295533;0.028072606476077018;0.0;0.008315986118203366;0.0037133910044909024;0.0;-0.0037718883860595773;0.011498160073465626;0.010359165910201423;0.00900360260542259;0.004211807845711807;0.008985970008274988;0.0;0.0;0.0;0.0054390373196920245;0.02970361621329303;-0.008289080110011034;-0.0020724352609800345;-0.033083254317571614;-0.0010270937389444748;0.000865578335138715;-0.008047358360726054;0.0;0.0;0.0
6;PR_sys;60975.02722661509;0.0;0.0;0.0;0.0;0.0;0.0;-0.0008681327814136081;0.006142671601628957;0.06731006234259976;0.05630816153911988;0.2126985432710377;0.0;0.16809391191382622;0.14056394499798092;-0.016216716760506657;0.0;0.0;-0.2135473643537794;0.0;0.0;0.0;0.05986408057489531;0.0;-0.1802131268951793;0.0;0.03790918662448148;0.0;0.0;-0.00046543614594055094;0.0;0.0;-0.0009056162919474087;0.0;0.0;0.0;0.0;0.0;0.0;0.5617621209293826;-0.03690905101026179;0.0;0.0;-0.03565789384789918;-0.10109366558186206;-0.1048980105048622;0.034249427944014074;0.021636586024394742;0.09972838999360592;-0.13200229841410016;-0.03365360902744137;0.0;0.0;0.0;0.0;0.0;0.6214674156333254;0.0;0.0;0.0;0.06443755736299137;-0.9479252385028375;0.10610793112013482;-0.07204014544881711;0.08533590496610532;0.01349586970197654;0.040827853168953765;0.0821169381022219;0.09996627082424667;0.0;0.09360934419458411;0.00607768582658922;-0.0798982134397773;-0.09520587994900567;0.08875609077570346;0.006977390335972146;-0.6337025302018308;0.2745265930810005;-0.8343355414351323;-0.9453386078360907;0.5531475658995336;0.2082452474634122;0.5041024494307329;-0.525911884085128;0.0;0.0
7;PR_sys;10.44620367449988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.000531470726033989;0.0;0.005328113787673538;0.0033676989014241043;0.0027671364441254342;0.002237347845289041;0.0008236812851515549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020400336991909414;0.004435999171534949;0.0;0.0;0.0;0.0;0.0;0.0017396518651582903;0.0;0.0028902772743014237;0.0;0.0;0.0;0.0;0.0;0.0;-0.0004129208455454969;0.0007788490948763827;0.0;0.0;0.0013739654855019282;-0.0005336396703461871;0.0004173880507940456;0.0017775537535195092;0.0;-0.0008413780364204872;0.0;1.885186001168395e-05;0.0;0.0;0.0;0.0;0.0;0.002138225278946057;0.0;-0.001811567826742922;0.0;0.0028573974323737993;-0.003303410884061664;-0.002024821991079511;0.0001601148458944027;0.0005231820994214069;0.0;0.0017962980875854328;-0.003311733195926814;-0.0010365670595650878;0.0032705222831807858;0.0012759000538408733;0.0011691346243039263;0.0015734219795990076;-4.54246846067455e-05;0.001245815690399932;0.0011181611760864361;0.004256931042192864;-0.00365068873821112;-0.0006109934554580729;-0.00852046589682509;0.0006005311948012798;-0.0030508756440600446;0.007937357419122448;0.0;0.0;0.0
General;PR_sys;13.397590843245478;2.0231913908565907e-06;-4.676160284229294e-05;-2.5481888908340106e-05;-5.774031606418928e-06;8.068181927045224e-06;0.0001342291969190397;-6.519958026145623e-05;0.0005168459403866454;0.0003794845139110421;0.0003572878187187076;0.00010955902680880793;0.0003251592750675249;4.339084031334004e-05;0.00025429273223399814;-0.00016063805537182627;-0.0006623711197180612;0.00020699114030057472;4.3406981775045854e-06;3.668483449320028e-05;1.2574982460929134e-05;-0.00013570172829782023;0.00046018665621143937;-0.0005831275335758349;-0.00047360222074296134;0.0004609823064223994;-0.0005010376075548743;0.00013468308856885922;-8.09701995484294e-06;-0.00010367584272071373;0.0004612882230135892;0.0004405229132135308;2.9918084573728677e-06;0.00045225713871922547;4.0272945191874e-07;-1.982795469048705e-05;-4.918858977025474e-06;3.713817218030114e-06;2.4870961787845205e-05;3.819399707928119e-05;2.6940220014177805e-05;1.2545891932275794e-07;1.5299236512692234e-06;1.8054048674256574e-06;-3.2261144950259256e-05;-9.391926525899453e-05;0.00011623320030594163;0.0003610802818527764;0.0001820995088251252;-0.0002614968892263193;-0.0002885599953976535;0.0002064438906741105;-3.8197666917551404e-05;-0.00010655408648857555;-0.0004673266096686052;-0.0007926979093027607;-0.00045290088629195086;-0.00014045384018755296;-0.00043612520453565126;-0.0005092835492865444;3.76758449979622e-05;-5.9688595892407726e-05;0.00043063061854942673;-0.00024379974444877238;8.373811223352993e-05;5.64323360750256e-05;-0.00016103597779113204;0.00013041080028916062;0.000387640279334048;-7.152811320424104e-07;-7.038086290414477e-05;-0.00011118420046352139;-5.71755422051803e-05;-0.0003552494241657216;0.0003759000140879932;-9.482627049376381e-05;0.0002300311648070105;-2.0116822556062734e-06;0.0005808684562106059;-0.000536958856016363;-0.0002638920777574448;4.726576711021336e-05;0.00027485977427572596;0.0004583858762771963;0.0002554611500449756;-2.2435502296911358e-05
